PassengerId,CryoSleep,VIP,Transported,Group,GroupNum,GroupSize,Side,RoomService_Trimmed,Spa_Trimmed,VRDeck_Trimmed,FamilySize_Cat,HomePlanet_Europa,HomePlanet_Mars,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,FoodCourt_Cat_1-50,FoodCourt_Cat_101+,FoodCourt_Cat_51-100,ShoppingMall_Cat_1-50,ShoppingMall_Cat_101+,ShoppingMall_Cat_51-100,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
4312_01,0,0,0,4312,1,1,0,0.0,0.0,5567.159999999996,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
4315_01,0,0,1,4315,1,2,0,0.0,0.0,228.0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
4315_02,0,0,1,4315,2,2,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4316_01,0,0,0,4316,1,1,0,0.0,1156.0,0.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4317_01,0,0,1,4317,1,1,1,439.0,0.0,0.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
4318_01,1,0,1,4318,1,1,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4319_01,0,0,0,4319,1,1,0,2.0,589.0,233.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
4320_01,0,0,0,4320,1,1,0,786.0,7.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
4324_01,0,0,1,4324,1,4,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4324_02,1,0,1,4324,2,4,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4324_03,0,0,0,4324,3,4,1,412.0,775.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4324_04,1,0,1,4324,4,4,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4327_01,0,0,1,4327,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
4329_01,0,0,0,4329,1,1,1,39.0,3.0,654.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
4330_01,0,0,1,4330,1,1,1,427.0,0.0,0.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4332_01,1,0,1,4332,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4333_01,0,0,0,4333,1,1,0,0.0,2143.0,27.0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4334_01,1,0,1,4334,1,1,1,0.0,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4335_01,1,0,0,4335,1,1,1,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
4336_01,0,1,1,4336,1,4,1,267.0,843.0,0.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
4336_02,1,0,1,4336,2,4,1,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4336_03,0,0,1,4336,3,4,1,0.0,1301.0,830.0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
4336_04,0,0,1,4336,4,4,1,2320.0,3131.0,498.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
4337_01,0,0,1,4337,1,1,1,22.0,0.0,77.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4338_01,0,0,1,4338,1,3,1,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4338_02,0,0,1,4338,2,3,1,0.0,2740.0,293.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
4338_03,0,0,1,4338,3,3,1,0.0,22.0,584.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4339_01,0,0,0,4339,1,1,1,2044.0,0.0,120.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
4340_01,0,0,1,4340,1,1,1,0.0,0.0,4.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4343_01,1,0,1,4343,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4344_01,0,0,1,4344,1,1,1,0.0,0.0,63.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
4345_01,0,0,0,4345,1,1,0,0.0,562.0,7.0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
4346_01,0,0,1,4346,1,1,0,429.0,0.0,59.0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
4347_01,0,0,0,4347,1,1,0,444.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
4348_01,1,1,1,4348,1,1,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4349_01,0,0,0,4349,1,1,0,802.0,4.0,337.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
4350_01,1,0,1,4350,1,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4350_02,0,0,0,4350,2,2,1,0.0,0.0,2330.0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
4351_01,0,0,0,4351,1,1,0,641.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4352_01,0,0,1,4352,1,2,1,33.0,4.0,1384.0,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
4352_02,0,0,1,4352,2,2,1,22.0,124.0,1.0,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
4354_01,0,0,0,4354,1,1,0,115.0,0.0,249.0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4356_01,1,0,1,4356,1,1,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4357_01,0,0,0,4357,1,1,0,118.0,206.0,2071.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
4358_01,0,0,1,4358,1,1,1,0.0,0.0,230.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
4359_01,0,0,0,4359,1,3,0,3.0,696.0,10.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
4359_02,0,0,1,4359,2,3,0,0.0,425.0,155.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4359_03,0,0,0,4359,3,3,0,0.0,0.0,1768.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4360_01,1,0,1,4360,1,1,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4361_01,0,0,1,4361,1,1,1,0.0,734.0,331.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4362_01,0,0,1,4362,1,1,1,0.0,0.0,1651.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
4364_01,1,0,1,4364,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4365_01,0,0,0,4365,1,1,0,552.0,4.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
4366_01,0,0,1,4366,1,1,0,0.0,0.0,5.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
4367_01,1,0,1,4367,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4368_01,1,0,1,4368,1,1,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4369_01,0,0,0,4369,1,1,1,857.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4370_01,0,0,0,4370,1,1,1,3.0,1494.0,110.0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
4371_01,0,0,1,4371,1,5,1,0.0,0.0,986.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
4371_02,0,0,0,4371,2,5,1,106.0,7.0,4967.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
4371_03,1,0,1,4371,3,5,1,0.0,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4371_04,0,0,1,4371,4,5,1,0.0,812.0,360.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
4371_05,0,0,1,4371,5,5,1,0.0,288.0,2275.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4372_01,1,0,1,4372,1,2,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4372_02,0,0,0,4372,2,2,1,954.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
4373_01,0,0,0,4373,1,1,1,735.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
4376_01,0,0,1,4376,1,1,1,0.0,0.0,452.0,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
4382_01,0,0,1,4382,1,1,0,65.0,0.0,445.0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
4383_01,0,0,1,4383,1,1,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4386_01,0,0,1,4386,1,2,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4386_02,0,0,1,4386,2,2,1,0.0,0.0,363.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
4387_01,0,0,0,4387,1,1,0,192.0,18.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
4388_01,0,0,1,4388,1,1,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4390_01,1,0,1,4390,1,3,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4390_02,1,0,1,4390,2,3,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4390_03,0,0,0,4390,3,3,0,875.0,289.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
4391_01,0,0,1,4391,1,1,0,383.0,393.0,10.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4392_01,0,0,0,4392,1,1,1,38.0,733.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4393_01,1,0,0,4393,1,2,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4393_02,0,0,0,4393,2,2,0,754.0,0.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
4395_01,0,0,0,4395,1,1,0,0.0,681.0,31.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4396_01,0,0,0,4396,1,1,1,0.0,646.0,0.0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
4397_01,1,0,1,4397,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4399_01,0,0,0,4399,1,1,0,141.0,0.0,100.0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
4400_01,0,0,0,4400,1,3,1,689.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
4400_02,0,0,1,4400,2,3,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4400_03,1,0,1,4400,3,3,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4401_01,0,0,1,4401,1,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4401_02,1,0,1,4401,2,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4402_01,1,0,0,4402,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4403_01,0,0,0,4403,1,2,1,134.0,6.0,394.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
4403_02,0,0,0,4403,2,2,1,7.0,108.0,361.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
4404_01,0,0,0,4404,1,1,0,0.0,121.0,0.0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
4405_01,1,0,1,4405,1,1,1,0.0,0.0,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4407_01,1,0,1,4407,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4408_01,1,0,1,4408,1,1,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4409_01,0,0,1,4409,1,1,1,0.0,78.0,693.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
4410_01,0,0,0,4410,1,1,1,27.0,725.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
4411_01,0,0,1,4411,1,1,1,715.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
4413_01,0,0,0,4413,1,1,1,0.0,0.0,622.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
4415_01,0,0,0,4415,1,1,1,941.0,12.0,39.0,1,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
4416_01,1,0,1,4416,1,1,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4422_01,1,0,1,4422,1,2,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4422_02,0,0,1,4422,2,2,1,0.0,1366.0,89.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
4424_01,0,0,0,4424,1,1,1,30.0,3565.0,7.0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
4426_01,1,0,1,4426,1,1,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4427_01,0,0,0,4427,1,2,1,3.0,805.0,2983.0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4427_02,0,0,0,4427,2,2,1,0.0,209.0,2908.0,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
4428_01,0,0,1,4428,1,1,1,0.0,795.0,402.0,0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
4429_01,0,0,0,4429,1,1,1,546.0,513.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
4430_01,0,0,1,4430,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
4431_01,0,0,0,4431,1,1,0,8.0,10.0,3.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
4432_01,1,0,0,4432,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4433_01,1,0,0,4433,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4436_01,1,0,1,4436,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4437_01,1,0,1,4437,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4438_01,0,0,0,4438,1,1,0,721.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4440_01,0,0,1,4440,1,1,0,0.0,0.0,71.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
4441_01,1,1,1,4441,1,3,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4441_02,1,0,1,4441,2,3,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4441_03,0,0,1,4441,3,3,0,0.0,1.0,267.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4444_01,0,0,0,4444,1,1,1,0.0,0.0,89.0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
4445_01,0,0,0,4445,1,1,0,8.0,560.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
4446_01,0,0,0,4446,1,5,1,2.0,3094.0,448.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
4446_02,0,0,0,4446,2,5,1,0.0,5294.519999999993,1.0,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4446_03,1,0,1,4446,3,5,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4446_04,0,0,1,4446,4,5,1,35.0,180.0,160.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4446_05,0,0,1,4446,5,5,1,0.0,0.0,2260.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
4447_01,1,0,1,4447,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4448_01,0,0,1,4448,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4449_01,0,0,1,4449,1,1,1,130.0,31.0,26.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
4450_01,1,0,1,4450,1,4,0,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4450_02,0,0,1,4450,2,4,0,0.0,6.0,0.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4450_03,1,0,1,4450,3,4,0,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4450_04,0,0,0,4450,4,4,0,0.0,31.0,3263.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
4451_01,1,0,1,4451,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4452_01,1,0,1,4452,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4453_01,0,0,0,4453,1,1,0,0.0,134.0,307.0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
4456_01,0,0,1,4456,1,1,0,0.0,0.0,125.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
4457_01,0,0,1,4457,1,1,0,698.0,2.0,4.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
4459_01,1,0,1,4459,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4461_01,1,0,1,4461,1,1,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4462_01,0,0,0,4462,1,1,0,399.0,0.0,16.0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
4463_01,1,0,1,4463,1,2,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4463_02,1,0,1,4463,2,2,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4464_01,0,0,0,4464,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4465_01,1,0,0,4465,1,3,1,0.0,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4465_02,0,0,0,4465,2,3,1,31.0,1353.0,1713.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
4465_03,0,0,0,4465,3,3,1,0.0,1.0,4560.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
4466_01,0,1,0,4466,1,1,0,0.0,51.0,2141.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4467_01,0,0,1,4467,1,1,0,36.0,0.0,32.0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
4469_01,1,0,1,4469,1,2,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4469_02,0,0,0,4469,2,2,0,0.0,4643.0,85.0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
4470_01,0,0,0,4470,1,1,1,1549.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
4472_01,0,0,0,4472,1,2,0,0.0,59.0,0.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
4472_02,0,0,0,4472,2,2,0,110.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4473_01,0,0,0,4473,1,2,1,2244.0,0.0,142.0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4473_02,0,0,0,4473,2,2,1,994.0,1.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
4474_01,1,0,1,4474,1,3,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4474_02,1,0,1,4474,2,3,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4474_03,1,0,1,4474,3,3,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4475_01,0,1,0,4475,1,2,1,13.0,161.0,2355.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
4475_02,1,0,1,4475,2,2,1,0.0,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4476_01,0,0,0,4476,1,1,0,1170.0,187.0,100.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4477_01,0,0,0,4477,1,1,1,23.0,0.0,17.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4479_01,0,0,0,4479,1,1,0,3087.24,13.0,2.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4482_01,0,0,0,4482,1,5,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4482_02,0,0,1,4482,2,5,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4482_03,0,0,1,4482,3,5,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4482_04,1,0,0,4482,4,5,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4482_05,1,0,1,4482,5,5,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4483_01,0,0,0,4483,1,2,0,1956.0,239.0,28.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
4483_02,0,0,0,4483,2,2,0,3087.0,2.0,0.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
4485_01,1,0,1,4485,1,2,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4485_02,0,0,0,4485,2,2,0,1219.0,740.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4486_01,1,0,1,4486,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4487_01,0,0,0,4487,1,1,0,0.0,802.0,49.0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
4490_01,0,0,0,4490,1,1,1,0.0,92.0,264.0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4491_01,0,0,0,4491,1,1,0,0.0,16.0,2825.0,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4492_01,1,0,1,4492,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4493_01,0,0,1,4493,1,1,1,42.0,407.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
4494_01,1,0,1,4494,1,1,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4496_01,0,0,1,4496,1,1,0,0.0,0.0,67.0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
4497_01,1,0,0,4497,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4498_01,0,0,0,4498,1,8,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4498_02,1,0,0,4498,2,8,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4498_03,1,0,1,4498,3,8,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4498_04,0,0,0,4498,4,8,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4498_05,1,0,1,4498,5,8,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4498_06,0,0,1,4498,6,8,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
4498_07,0,0,0,4498,7,8,1,0.0,69.0,836.0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
4498_08,0,0,0,4498,8,8,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4500_01,0,0,0,4500,1,1,1,83.0,504.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4501_01,1,0,1,4501,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4502_01,1,0,0,4502,1,1,0,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
4505_01,0,0,1,4505,1,2,1,0.0,39.0,2376.0,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
4505_02,0,0,0,4505,2,2,1,2.0,201.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
4506_01,0,0,0,4506,1,1,1,160.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
4508_01,0,0,0,4508,1,3,0,433.0,19.0,1.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4508_02,0,0,0,4508,2,3,0,572.0,14.0,0.0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
4508_03,0,0,0,4508,3,3,0,1340.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
